instnm,Grand total (EF2017B  Undergraduate  Age under 18),Total men (EF2017B  Undergraduate  Age under 18),Total women (EF2017B  Undergraduate  Age under 18),Full time total (EF2017B  Undergraduate  Age under 18),Full time men (EF2017B  Undergraduate  Age under 18),Full time women (EF2017B  Undergraduate  Age under 18),Part time total (EF2017B  Undergraduate  Age under 18),Part time men (EF2017B  Undergraduate  Age under 18),Part time women (EF2017B  Undergraduate  Age under 18),Grand total (EF2017B  Undergraduate  Age 18-19),Total men (EF2017B  Undergraduate  Age 18-19),Total women (EF2017B  Undergraduate  Age 18-19),Full time total (EF2017B  Undergraduate  Age 18-19),Full time men (EF2017B  Undergraduate  Age 18-19),Full time women (EF2017B  Undergraduate  Age 18-19),Part time total (EF2017B  Undergraduate  Age 18-19),Part time men (EF2017B  Undergraduate  Age 18-19),Part time women (EF2017B  Undergraduate  Age 18-19),Grand total (EF2017B  Undergraduate  Age 20-21),Total men (EF2017B  Undergraduate  Age 20-21),Total women (EF2017B  Undergraduate  Age 20-21),Full time total (EF2017B  Undergraduate  Age 20-21),Full time men (EF2017B  Undergraduate  Age 20-21),Full time women (EF2017B  Undergraduate  Age 20-21),Part time total (EF2017B  Undergraduate  Age 20-21),Part time men (EF2017B  Undergraduate  Age 20-21),Part time women (EF2017B  Undergraduate  Age 20-21),Grand total (EF2017B  Undergraduate  Age 22-24),Total men (EF2017B  Undergraduate  Age 22-24),Total women (EF2017B  Undergraduate  Age 22-24),Full time total (EF2017B  Undergraduate  Age 22-24),Full time men (EF2017B  Undergraduate  Age 22-24),Full time women (EF2017B  Undergraduate  Age 22-24),Part time total (EF2017B  Undergraduate  Age 22-24),Part time men (EF2017B  Undergraduate  Age 22-24),Part time women (EF2017B  Undergraduate  Age 22-24),Grand total (EF2017B  Undergraduate  Age 25-29),Total men (EF2017B  Undergraduate  Age 25-29),Total women (EF2017B  Undergraduate  Age 25-29),Full time total (EF2017B  Undergraduate  Age 25-29),Full time men (EF2017B  Undergraduate  Age 25-29),Full time women (EF2017B  Undergraduate  Age 25-29),Part time total (EF2017B  Undergraduate  Age 25-29),Part time men (EF2017B  Undergraduate  Age 25-29),Part time women (EF2017B  Undergraduate  Age 25-29),Grand total (EF2017B  Undergraduate  Age 30-34),Total men (EF2017B  Undergraduate  Age 30-34),Total women (EF2017B  Undergraduate  Age 30-34),Full time total (EF2017B  Undergraduate  Age 30-34),Full time men (EF2017B  Undergraduate  Age 30-34),Full time women (EF2017B  Undergraduate  Age 30-34),Part time total (EF2017B  Undergraduate  Age 30-34),Part time men (EF2017B  Undergraduate  Age 30-34),Part time women (EF2017B  Undergraduate  Age 30-34),Grand total (EF2017B  Undergraduate  Age 35-39),Total men (EF2017B  Undergraduate  Age 35-39),Total women (EF2017B  Undergraduate  Age 35-39),Full time total (EF2017B  Undergraduate  Age 35-39),Full time men (EF2017B  Undergraduate  Age 35-39),Full time women (EF2017B  Undergraduate  Age 35-39),Part time total (EF2017B  Undergraduate  Age 35-39),Part time men (EF2017B  Undergraduate  Age 35-39),Part time women (EF2017B  Undergraduate  Age 35-39),Grand total (EF2017B  Undergraduate  Age 40-49),Total men (EF2017B  Undergraduate  Age 40-49),Total women (EF2017B  Undergraduate  Age 40-49),Full time total (EF2017B  Undergraduate  Age 40-49),Full time men (EF2017B  Undergraduate  Age 40-49),Full time women (EF2017B  Undergraduate  Age 40-49),Part time total (EF2017B  Undergraduate  Age 40-49),Part time men (EF2017B  Undergraduate  Age 40-49),Part time women (EF2017B  Undergraduate  Age 40-49),Grand total (EF2017B  Undergraduate  Age 50-64),Total men (EF2017B  Undergraduate  Age 50-64),Total women (EF2017B  Undergraduate  Age 50-64),Full time total (EF2017B  Undergraduate  Age 50-64),Full time men (EF2017B  Undergraduate  Age 50-64),Full time women (EF2017B  Undergraduate  Age 50-64),Part time total (EF2017B  Undergraduate  Age 50-64),Part time men (EF2017B  Undergraduate  Age 50-64),Part time women (EF2017B  Undergraduate  Age 50-64),Grand total (EF2017B  Undergraduate  Age 65 and over),Total men (EF2017B  Undergraduate  Age 65 and over),Total women (EF2017B  Undergraduate  Age 65 and over),Full time total (EF2017B  Undergraduate  Age 65 and over),Full time men (EF2017B  Undergraduate  Age 65 and over),Full time women (EF2017B  Undergraduate  Age 65 and over),Part time total (EF2017B  Undergraduate  Age 65 and over),Part time men (EF2017B  Undergraduate  Age 65 and over),Part time women (EF2017B  Undergraduate  Age 65 and over),Grand total (EF2017B  Undergraduate  Age unknown),Total men (EF2017B  Undergraduate  Age unknown),Total women (EF2017B  Undergraduate  Age unknown),Full time total (EF2017B  Undergraduate  Age unknown),Full time men (EF2017B  Undergraduate  Age unknown),Full time women (EF2017B  Undergraduate  Age unknown),Part time total (EF2017B  Undergraduate  Age unknown),Part time men (EF2017B  Undergraduate  Age unknown),Part time women (EF2017B  Undergraduate  Age unknown)
University of California-Berkeley,651,282,369,649,282,367,2,0,2,12040,5554,6486,11944,5505,6439,96,49,47,12434,5832,6602,12115,5688,6427,319,144,175,3762,1943,1819,3283,1704,1579,479,239,240,1091,655,436,932,575,357,159,80,79,311,192,119,251,158,93,60,34,26,143,86,57,104,64,40,39,22,17,89,43,46,46,26,20,43,17,26,48,21,27,23,14,9,25,7,18,5,0,5,4,0,4,1,0,1,,,,,,,,,
